,Unnamed: 0.1,Unnamed: 0,Domain_Name,Manual1,Manual2,ChatGPT_4o,Instant_Segment,English?
1038,1038,47089,brilolifestyles.com,brilo|life|styles,brilo|lifestyles,brilo|lifestyles,b|rilo|lifestyles,Yes
1039,1039,17400,90553669480.com,90553669480,90553669480,905|536|694|80,,No
1040,1040,66113,deqianjiaoyu.com,de|qian|jiaoyu,deqian|jiaoyu,de|qian|jiaoyu,de|qian|jiao|yu,No
1041,1041,1860,amazonglobalpayments.com,amazon|global|payments,amazon|global|payments,amazon|global|payments,amazon|global|payments,Yes
1042,1042,19227,bjwume.com,bjwume,bjwume,bj|wume,bj|wu|me,No
1043,1043,99884,betterfood-dortmund.com,better|food|dortmund,better|food|dortmund,better|food|dortmund,better|food|dortmund,Yes
1044,1044,59609,chaswilsonoffers.com,chas|wilson|offers,chas|wilson|offers,chas|wilson|offers,c|has|wilson|offers,Yes
1045,1045,79008,je-ne-suis-pas-un-numero.com,je|ne|suis|pas|un|numero,je|ne|suis|pas|un|numero,je|ne|suis|pas|un|numero,je|ne|sui|spa|sun|numero,No
1046,1046,38884,afrastheticsforyourworld.com,afrasthetics|for|your|world,afr|asthetics|for|your|world,afras|thetics|for|your|world,afr|as|the|tics|for|your|world,Yes
1047,1047,57888,ce4062.com,ce4062,ce4062,ce|4062,ce,No
1048,1048,32684,are-nordic.com,are|nordic,are|nordic,are|nordic,are|nordic,Yes
1049,1049,49949,ad-555.com,ad|555,ad|555,ad|555,ad,No
1050,1050,40330,jaiohare.com,jai|ohare,jaio|hare,jai|ohare,jai|oh|are,Yes
1051,1051,39177,hargrovepressurewashing.com,hargrove|pressure|washing,hargrove|pressure|washing,hargrove|pressure|washing,hargrove|pressure|washing,Yes
1052,1052,94025,architectsoutlets.com,architects|outlets,architects|outlets,architects|outlets,architects|outlets,Yes
1053,1053,57462,futurustelemed.com,futurus|telemed,futurus|telemed,futuro|telemed,futur|us|telemed,Yes
1054,1054,65815,cryptonewsmania.com,crypto|news|mania,crypto|news|mania,crypto|news|mania,crypto|news|mania,Yes
1055,1055,80487,cbasphaltut.com,cb|asphalt|ut,cb|asphalt|ut,cb|asphalt|ut,cb|asphalt|ut,Yes
1056,1056,81674,civicdancecenter.com,civic|dance|center,civic|dance|center,civic|dance|center,civic|dance|center,Yes
1057,1057,62004,adiumgames.com,adium|games,adium|games,adium|games,adium|games,Yes
1058,1058,74497,devotionalgallery.com,devotional|gallery,devotional|gallery,devotional|gallery,devotional|gallery,Yes
1059,1059,73844,e-clipsmedia.com,e|clips|media,eclips|media,e|clips|media,eclips|media,Yes
1060,1060,61375,coolandclever.com,cool|and|clever,cool|and|clever,cool|and|clever,cool|and|clever,Yes
1061,1061,61035,impactaccounting.com,impact|accounting,impact|accounting,impact|accounting,impact|accounting,Yes
1062,1062,99807,extracareuae.com,extra|care|uae,extra|care|uae,extra|care|uae,extra|care|uae,Yes
1063,1063,84542,halfloween.com,half|loween,halfloween,half|loween,half|low|een,Yes
1064,1064,33975,crmnf.com,crmnf,crmnf,cr|mnf,crm|nf,No
1065,1065,90695,joyousapparel.com,joyous|apparel,joyous|apparel,joyous|apparel,joyous|apparel,Yes
1066,1066,24734,aissemblyline.com,aissembly|line,aissembly|line,a|issembly|line,a|i|ssembly|line,Yes
1067,1067,56958,antensatellite.com,anten|satellite,anten|satellite,anten|satellite,an|ten|satellite,Yes
1068,1068,47024,argentinamundo.com,argentina|mundo,argentina|mundo,argentina|mundo,argentina|mundo,No
1069,1069,67256,drmariorecalde.com,dr|mario|recalde,dr|mario|recalde,dr|mario|recalde,dr|mario|recal|de,Yes
1070,1070,92360,jundoss.com,jun|doss,jundoss,jun|doss,jun|doss,No
1071,1071,34634,1strevelationtattoo.com,1st|revelation|tattoo,1st|revelation|tattoo,1st|revelation|tattoo,st|revelation|tattoo,Yes
1072,1072,18832,idnet-nl.com,idnet|nl,id|net|nl,id|net|nl,id|net|nl,Yes
1073,1073,44574,bbet9119.com,bbet9119,b|bet|9119,bbet|9119,b|bet,No
1074,1074,13984,doorswestinc.com,doors|west|inc,doors|west|inc,doors|west|inc,doors|west|inc,Yes
1075,1075,58856,effersol.com,effersol,effersol,effers|ol,eff|er|sol,No
1076,1076,67365,hiremelouis.com,hire|me|louis,hire|me|louis,hire|me|louis,hire|me|louis,Yes
1077,1077,64090,geldtraum.com,geldtraum,geld|traum,geld|traum,geld|traum,No
1078,1078,51676,eshuapparel.com,eshu|apparel,eshu|apparel,eshu|apparel,e|shu|apparel,Yes
1079,1079,73855,codeventurist.com,code|venturist,code|venturist,code|venturist,code|venturi|st,Yes
1080,1080,32052,gofair-co.com,go|fair|co,go|fair|co,go|fair|co,go|fair|co,Yes
1081,1081,39569,acedigital360.com,ace|digital|360,ace|digital|360,ace|digital|360,ace|digital,Yes
1082,1082,17299,avconamerica.com,av|con|america,avcon|america,avcon|america,avc|on|america,Yes
1083,1083,16712,aristoncrafts.com,ariston|crafts,ariston|crafts,ariston|crafts,ariston|crafts,Yes
1084,1084,11095,digital-customer-communication-group.com,digital|customer|communication|group,digital|customer|communication|group,digital|customer|communication|group,digital|customer|communication|group,Yes
1085,1085,70118,asantesolar.com,asante|solar,asante|solar,asante|solar,asante|solar,Yes
1086,1086,80551,h810cjgm38o8a902phtcnr0enli6ug6g.com,h810cjgm38o8a902phtcnr0enli6ug6g,h810cjgm38o8a902phtcnr0enli6ug6g,h810|cjg|m38|o8|a902|pht|cnr|0|enli|6|ug|6g,hcj|gmo|a|pht|cnr|enl|iugg,No
1087,1087,78956,accountantadvicescheme.com,accountant|advice|scheme,accountant|advice|scheme,accountant|advice|scheme,accountant|advice|scheme,Yes
1088,1088,76977,gc-collection.com,gc|collection,gc|collection,gc|collection,gc|collection,Yes
1089,1089,98109,generationruin.com,generation|ruin,generation|ruin,generation|ruin,generation|ruin,Yes
1090,1090,71841,108underwear.com,108|under|wear,108|underwear,108|underwear,underwear,Yes
1091,1091,56449,jmsfutureenterprises.com,jms|future|enterprises,jms|future|enterprises,jms|future|enterprises,jms|future|enterprises,Yes
1092,1092,23125,argodia.com,argodia,argodia,argo|dia,argo|dia,No
1093,1093,18064,hhhht.com,hhhht,hhhht,hhhht,hhhh|t,No
1094,1094,32183,d8ified.com,d8ified,d8ified,d8|ified,d|ified,Yes
1095,1095,72398,52jojo.com,52|jojo,52|jojo,52|jojo,jojo,Yes
1096,1096,14403,ahcgjs.com,ahcgjs,ahcgjs,ahc|gjs,a|hcg|js,No
1097,1097,50062,comprarcocheenibiza.com,comprar|cocheen|ibiza,comprar|coche|en|ibiza,comprar|coche|en|ibiza,comprar|coche|en|ibiza,No
1098,1098,21359,electricunicorn.com,electric|unicorn,electric|unicorn,electric|unicorn,electric|unicorn,Yes
1099,1099,93509,annamanger.com,anna|manger,anna|manger,anna|manger,anna|manger,Yes
1100,1100,74682,gbmglobalresources.com,gbm|global|resources,gbm|global|resources,gbm|global|resources,gbm|global|resources,Yes
1101,1101,93927,amys-pfotenfreunde.com,amys|pfotenfreunde,amys|pfoten|freunde,amys|pfoten|freunde,a|my|spf|oten|freunde,No
1102,1102,8181,dappermindy.com,dapper|mindy,dapper|mindy,dapper|mindy,dapper|mindy,Yes
1103,1103,57038,angelromero510.com,angel|romero|510,angel|romero|510,angel|romero|510,angel|romero,Yes
1104,1104,44803,ageetvie.com,ageet|vie,age|et|vie,age|et|vie,age|et|vie,No
1105,1105,72618,boileri-caravan.com,boileri|caravan,boileri|caravan,boileri|caravan,boiler|i|caravan,Yes
1106,1106,2630,bullishinsights.com,bullish|insights,bullish|insights,bullish|insights,bullish|insights,Yes
1107,1107,23163,babyschuhregal.com,baby|schuh|regal,baby|schuh|regal,baby|schuh|regal,baby|schuh|regal,Yes
1108,1108,11138,aqualife-indonesia.com,aqua|life|indonesia,aqua|life|indonesia,aqua|life|indonesia,aqua|life|indonesia,Yes
1109,1109,15502,gurrucid.com,gurrucid,gurrucid,gurru|cid,gurr|uc|id,No
1110,1110,93296,hiya-agency.com,hiya|agency,hiya|agency,hiya|agency,hiya|agency,Yes
1111,1111,40543,invisionsolutnspro.com,invision|solutns|pro,invision|solutns|pro,invision|solutns|pro,invision|solut|ns|pro,Yes
1112,1112,96284,cortesadv.com,cortes|adv,cortes|adv,cortes|adv,cortes|adv,No
1113,1113,66481,changjiangmaritime.com,chang|jiang|maritime,chang|jiang|maritime,chang|jiang|maritime,changjiang|maritime,Yes
1114,1114,54011,dragonriders1178.com,dragon|riders|1178,dragon|riders|1178,dragon|riders|1178,dragonriders,Yes
1115,1115,82767,anxinpatio.com,anxin|patio,anxin|patio,anxin|patio,an|xin|patio,Yes
1116,1116,38842,commrefrigconslaz.com,commrefrigconslaz,comm|refrig|conslaz,comm|refrig|conslaz,comm|refrig|cons|laz,No
1117,1117,43335,abcdeforex.com,abcde|forex,abcdef|orex,abc|de|forex,abcde|forex,No
1118,1118,4659,jrlitaly.com,jrl|italy,jrl|italy,jrl|italy,jrl|italy,Yes
1119,1119,62438,careersatlevin.com,careers|at|levin,careers|at|levin,careers|at|levin,careers|at|levin,Yes
1120,1120,86688,inspectisgroup.com,inspect|is|group,inspectis|group,inspect|is|group,inspect|is|group,Yes
1121,1121,92570,bolgati.com,bolgati,bolgati,bol|gati,bolg|at|i,No
1122,1122,42214,brosephstreet.com,broseph|street,broseph|street,broseph|street,brose|ph|street,Yes
1123,1123,85973,atlantis2global.com,atlantis|2|global,atlantis|2|global,atlantis|2|global,atlantis|global,Yes
1124,1124,66108,iveco-edri.com,iveco|edri,iveco|edri,iveco|edri,iveco|edri,No
1125,1125,67944,5b3sb4jdg1gc82e7o9b3h6ettgmvenag.com,5b3sb4jdg1gc82e7o9b3h6ettgmvenag,5b3sb4jdg1gc82e7o9b3h6ettgmvenag,5b3s|b4jd|g1g|c82|e7o|9b3|h6|et|tg|mvenag,bsb|jd|gg|ceo|b|het|tgm|vena|g,No
1126,1126,99880,arizonasba.com,arizona|sba,arizona|sba,arizona|sba,arizona|sba,Yes
1127,1127,36592,bjmcmanagement.com,bjmc|management,bjmc|management,bjmc|management,b|jmc|management,Yes
1128,1128,90640,ds1209.com,ds1209,ds1209,ds|1209,ds,No
1129,1129,54336,chippascommunications.com,chippas|communications,chippas|communications,chippas|communications,chip|pas|communications,Yes
1130,1130,73069,fesunat.com,fesunat,fesunat,fes|unat,fe|sun|at,No
1131,1131,57031,coolpace.com,cool|pace,cool|pace,cool|pace,cool|pace,Yes
1132,1132,16190,ada-manufacturing.com,ada|manufacturing,ada|manufacturing,ada|manufacturing,ada|manufacturing,Yes
1133,1133,21237,aayandas.com,aayandas,aayandas,aayandas,a|ay|and|as,No
1134,1134,51936,22v12.com,22v12,22v12,22v|12,v,No
1135,1135,77501,algorcards.com,algor|cards,algor|cards,algor|cards,algor|cards,Yes
1136,1136,40889,fororutas.com,for|orutas,fororutas,foro|rutas,for|or|ut|as,No
1137,1137,70140,goolize.com,goolize,goolize,goo|lize,goo|lize,Yes
1138,1138,86952,hharoyaljellypaper.com,hha|royal|jelly|paper,hha|royal|jelly|paper,hha|royal|jelly|paper,hha|royal|jelly|paper,Yes
1139,1139,62643,cybersaif.com,cyber|saif,cyber|saif,cyber|saif,cyber|saif,Yes
1140,1140,41471,islamiclawyers.com,islamic|lawyers,islamic|lawyers,islamic|lawyers,islamic|lawyers,Yes
1141,1141,31492,healthyvegandishes.com,healthy|vegan|dishes,healthy|vegan|dishes,healthy|vegan|dishes,healthy|vegan|dishes,Yes
1142,1142,84048,eclipsealgo.com,eclipse|algo,eclipse|algo,eclipse|algo,eclipse|algo,Yes
1143,1143,36890,bitcointom.com,bitcoin|tom,bitcoin|tom,bitcoin|tom,bit|coin|tom,Yes
1144,1144,75647,60c9ji7moibj1c4mgg7uv5pegjb5g59d.com,60c9ji7moibj1c4mgg7uv5pegjb5g59d,60c9ji7moibj1c4mgg7uv5pegjb5g59d,60c9|ji7|mo|ib|j1|c4m|gg|7u|v5p|eg|jb5|g|59d,c|jim|oi|bjc|mg|guv|peg|jb|gd,No
1145,1145,89243,itborna.com,itborna,it|borna,it|borna,it|born|a,Yes
1146,1146,89293,3msitepaving.com,3m|site|paving,3m|site|paving,3m|site|paving,m|site|paving,Yes
1147,1147,42130,igiveacrop.com,i|give|a|crop,i|give|a|crop,i|give|a|crop,i|give|a|crop,Yes
1148,1148,14457,bussocg.com,bussocg,bussocg,bus|socg,bus|so|cg,No
1149,1149,97809,gamblezine.com,gamble|zine,gamble|zine,gamble|zine,gamble|zine,Yes
1150,1150,14522,jara2000.com,jara|2000,jara2000,jara|2000,jara,No
1151,1151,96756,devinnunesyoutube.com,devin|nunes|youtube,devinnunes|youtube,devin|nunes|youtube,devin|nunes|youtube,Yes
1152,1152,26014,beratcitytours.com,berat|city|tours,berat|city|tours,berat|city|tours,be|rat|city|tours,Yes
1153,1153,71929,greatinvestmentsggh.com,great|investments|ggh,great|investments|ggh,great|investments|ggh,great|investments|ggh,Yes
1154,1154,99874,annoyingbrother.com,annoying|brother,annoying|brother,annoying|brother,annoying|brother,Yes
1155,1155,43411,ingvildbertelsen.com,ingvild|bertelsen,ingvild|bertelsen,ingvild|bertelsen,in|gvi|ld|bertelsen,No
1156,1156,62864,guitarg1rl.com,guitar|g1rl,guitar|g1rl,guitar|g1rl,guitar|grl,Yes
1157,1157,46218,farrah-shuang.com,farrah|shuang,farrah|shuang,farrah|shuang,farrah|shuang,No
1158,1158,83881,gsoop.com,gsoop,gsoop,g|soop,g|soop,No
1159,1159,72367,glenmaryfarms.com,glen|mary|farms,glenmary|farms,glen|mary|farms,glenmary|farms,Yes
1160,1160,54141,byganz.com,byganz,by|ganz,by|ganz,by|ganz,Yes
1161,1161,61721,adglitcher.com,ad|glitcher,ad|glitcher,ad|glitcher,ad|glitch|er,Yes
1162,1162,40667,1tmfni.com,1tmfni,1tmfni,1|tmfni,tmf|ni,No
1163,1163,77072,discoveranatolia.com,discover|anatolia,discover|anatolia,discover|anatolia,discover|anatolia,Yes
1164,1164,91168,jaca-mall.com,jaca|mall,jaca|mall,jaca|mall,jac|am|all,Yes
1165,1165,38706,full-powers.com,full|powers,full|powers,full|powers,full|powers,Yes
1166,1166,86331,alfforceone.com,alf|force|one,alf|force|one,alf|force|one,alf|force|one,Yes
1167,1167,15493,dcwolford.com,dc|wolford,dc|wolford,dc|wolford,dc|wolford,Yes
1168,1168,96346,bluewavewrestling.com,blue|wave|wrestling,blue|wave|wrestling,blue|wave|wrestling,bluewave|wrestling,Yes
1169,1169,90756,bewealthyagent.com,be|wealthy|agent,be|wealthy|agent,be|wealthy|agent,be|wealthy|agent,Yes
1170,1170,1741,coldnosesports.com,cold|nose|sports,cold|nose|sports,cold|nose|sports,cold|nose|sports,Yes
1171,1171,93951,earnalivingplayingmusic.com,earn|a|living|playing|music,earn|a|living|playing|music,earn|a|living|playing|music,earn|a|living|playing|music,Yes
1172,1172,1287,amumba.com,amumba,amumba,amumba,a|mumba,No
1173,1173,55544,cvpriceinvestments.com,cv|price|investments,cv|price|investments,cv|price|investments,cv|price|investments,Yes
1174,1174,15962,f-hu.com,f|hu,f|hu,f|hu,fhu,No
1175,1175,28339,hg-24.com,hg|24,hg|24,hg|24,hg,No
1176,1176,91343,cartagospel.com,carta|gospel,carta|gospel,carta|gospel,cart|a|gospel,Yes
1177,1177,30850,acvcam.com,acv|cam,acv|cam,acv|cam,a|cvc|am,Yes
1178,1178,37669,dashesy.com,dash|esy,dashesy,dash|esy,dashes|y,Yes
1179,1179,63483,crystals-australia.com,crystals|australia,crystals|australia,crystals|australia,crystals|australia,Yes
1180,1180,32020,jengondelmannp.com,jen|gondelmann|p,jen|gondelmann|p,jeng|ondel|mannp,jeng|on|delman|np,Yes
1181,1181,43130,bestiaryanthropocene.com,bestiary|anthropocene,bestiary|anthropocene,bestiary|anthropocene,bestiary|anthropo|cene,Yes
1182,1182,8461,apx-crystal.com,apx|crystal,apx|crystal,apx|crystal,apx|crystal,Yes
1183,1183,95914,juliagrandeart.com,julia|grandeart,julia|grande|art,julia|grande|art,julia|grande|art,Yes
1184,1184,34886,cheriewaters.com,cherie|waters,cherie|waters,cherie|waters,cherie|waters,Yes
1185,1185,19231,coghillmedia.com,cog|hill|media,coghill|media,cog|hill|media,coghill|media,Yes
1186,1186,95156,5n384tse5bas1pa27nbvdjaf3o2scpuu.com,5n384tse5bas1pa27nbvdjaf3o2scpuu,5n384tse5bas1pa27nbvdjaf3o2scpuu,5n|384|tse|5|bas|1pa|27n|bvd|jaf|3o|2s|cpuu,nt|seba|span|bv|dj|afos|cpu|u,No
1187,1187,81999,gabrielcesana.com,gabriel|cesana,gabriel|cesana,gabriel|cesana,gabriel|cesana,Yes
1188,1188,33420,centerwithyoga.com,center|with|yoga,center|with|yoga,center|with|yoga,center|with|yoga,Yes
1189,1189,29622,airforcepopularstore.com,air|force|popular|store,air|force|popular|store,air|force|popular|store,air|force|popular|store,Yes
1190,1190,21842,autosdeportivosdelujo.com,autos|deportivos|delujo,autos|deportivos|de|lujo,autos|de|portivos|del|ujo,autos|deportivos|de|lujo,No
1191,1191,38670,joaquimantonioemidio.com,joaquim|antonio|emidio,joaquim|antonio|emidio,joaquim|antonio|emidio,joaquim|antonio|emi|dio,Yes
1192,1192,2789,ciaramashea.com,ciara|mashea,ciara|mashea,ciara|mashea,ciara|ma|shea,Yes
1193,1193,99111,clairecarrington.com,claire|carrington,claire|carrington,claire|carrington,claire|carrington,Yes
1194,1194,21501,cdabluesfestival.com,cda|blues|festival,cda|blues|festival,cda|blues|festival,cd|a|blues|festival,Yes
1195,1195,35922,astrologerparmeshwar.com,astrologer|parmesh|war,astrologer|parmeshwar,astrologer|parmeshwar,astrologer|par|mesh|war,Yes
1196,1196,23252,embosofficial.com,embos|official,embos|official,embos|official,embo|s|official,Yes
1197,1197,7136,gfoj.com,gfoj,gfoj,g|foj,gfo|j,No
1198,1198,33918,hr-measure.com,hr|measure,hr|measure,hr|measure,hr|measure,Yes
1199,1199,29439,1266slots19.com,1266|slots|19,1266|slots|19,1266|slots|19,slots,Yes
1200,1200,33814,insectdistrict.com,insect|district,insect|district,insect|district,insect|district,Yes
1201,1201,83051,eos3dprinting.com,eos|3d|printing,eos|3d|printing,eos|3d|printing,eos|d|printing,Yes
1202,1202,30709,feednews.com,feed|news,feed|news,feed|news,feed|news,Yes
1203,1203,75685,guetertransporte.com,gueter|transporte,gueter|transporte,gueter|transporte,gue|ter|transporte,No
1204,1204,22903,beinvestorconference2023.com,be|investor|conference|2023,be|investor|conference|2023,be|investor|conference|2023,be|investor|conference,Yes
1205,1205,62778,evrendigital.com,evren|digital,evren|digital,evren|digital,evren|digital,Yes
1206,1206,71234,desirv.com,desirv,desirv,desir|v,desir|v,No
1207,1207,9517,jomalcolm.com,jo|malcolm,jo|malcolm,jo|malcolm,jo|malcolm,Yes
1208,1208,21736,humantransitions.com,human|transitions,human|transitions,human|transitions,human|transitions,Yes
1209,1209,63834,3lsearchpartners.com,3l|search|partners,3l|search|partners,3l|search|partners,l|search|partners,Yes
1210,1210,26009,400hurtz.com,400|hurtz,400|hurtz,400|hurtz,hurt|z,Yes
1211,1211,7804,hammer-ausbildung.com,hammer|ausbildung,hammer|ausbildung,hammer|ausbildung,hammer|ausbildung,No
1212,1212,83635,aspectcontent.com,aspect|content,aspect|content,aspect|content,aspect|content,Yes
1213,1213,87165,join-vrf.com,join|vrf,join|vrf,join|vrf,join|vrf,Yes
1214,1214,70445,carsmiami-rents.com,cars|miami|rents,carsmiami|rents,cars|miami|rents,cars|miami|rents,Yes
1215,1215,9201,1eyecrew.com,1|eye|crew,1|eye|crew,1|eye|crew,eye|crew,Yes
1216,1216,68143,boislaurentien.com,bois|laurent|ien,bois|laurentien,bois|laurentien,bois|lauren|tien,Yes
1217,1217,87083,betteronlinebureau.com,better|online|bureau,better|online|bureau,better|online|bureau,better|online|bureau,Yes
1218,1218,51577,areacode-jp.com,area|code|jp,areacode|jp,area|code|jp,area|code|jp,Yes
1219,1219,87806,fairydare.com,fairy|dare,fairy|dare,fairy|dare,fairy|dare,Yes
1220,1220,25687,jesusanddemocracy.com,jesus|and|democracy,jesus|and|democracy,jesus|and|democracy,jesus|and|democracy,Yes
1221,1221,50998,jcamerican.com,jc|american,jc|american,jc|american,jc|american,Yes
1222,1222,47092,17672222.com,17672222,17672222,1767|2222,,No
1223,1223,24537,dinfremtid.com,dinfremtid,din|fremtid,din|fremtid,din|frem|tid,No
1224,1224,78945,baseball-store.com,base|ball|store,baseball|store,baseball|store,baseball|store,Yes
1225,1225,89918,ardellstonedance.com,ardell|stone|dance,ardell|stone|dance,ardell|stone|dance,ardell|stone|dance,Yes
1226,1226,73738,3esqjy.com,3esqjy,3esqjy,3|esqjy,esq|jy,No
1227,1227,9126,igepa-deutschland.com,igepa|deutschland,igepa|deutschland,igepa|deutschland,i|gepa|deutschland,No
1228,1228,6661,29lingfieldroad.com,29ling|field|road,29ling|field|road,29|ling|field|road,lingfield|road,Yes
1229,1229,66844,interchives.com,inter|chives,inter|chives,inter|chives,inter|chives,Yes
1230,1230,68446,jesuisbeau.com,jesuis|beau,jesu|is|beau,je|suis|beau,je|suis|beau,Yes
1231,1231,78636,american-stranger.com,american|stranger,american|stranger,american|stranger,american|stranger,Yes
1232,1232,73586,deltagentactiva.com,delta|gent|activa,delta|gent|activa,delta|gent|activa,delta|gent|activa,Yes
1233,1233,57021,arhausloft.com,arhaus|loft,arhaus|loft,arhaus|loft,ar|haus|loft,Yes
1234,1234,81282,citrixbenefits.com,citrix|benefits,citrix|benefits,citrix|benefits,citrix|benefits,Yes
1235,1235,56999,bodybuildingexpo.com,body|building|expo,body|building|expo,body|building|expo,bodybuilding|expo,Yes
1236,1236,78191,drgruenwald.com,dr|gruenwald,dr|gruenwald,dr|gruenwald,dr|gruenwald,Yes
1237,1237,47605,alpinewhitegoldenretrievers.com,alpine|white|golden|retrievers,alpine|white|golden|retrievers,alpine|white|golden|retrievers,alpine|white|golden|retriever|s,Yes
1238,1238,8157,cosslong.com,cosslong,coss|long,coss|long,coss|long,Yes
1239,1239,20321,daphnepaulsen.com,daphne|paulsen,daphne|paulsen,daphne|paulsen,daphne|paulsen,Yes
1240,1240,12049,gragnanofood.com,grag|nano|food,gragnano|food,gragnano|food,g|rag|nano|food,Yes
1241,1241,30505,crustcritic.com,crust|critic,crust|critic,crust|critic,crust|critic,Yes
1242,1242,70565,bancoitauconsignadossa.com,ban|coitau|con|signa|dossa,banco|itau|consignados|sa,banco|itau|consignados|sa,banco|it|au|consign|a|doss|a,No
1243,1243,9876,effalldebt.com,effall|debt,eff|all|debt,eff|all|debt,eff|all|debt,Yes
1244,1244,94329,isogsyf.com,isogsyf,isogsyf,iso|gsyf,is|ogs|yf,No
1245,1245,78831,carlomanca.com,carlo|manca,carlo|manca,carlo|manca,carlo|manca,Yes
1246,1246,90412,blysseon.com,blysseon,blysseon,blysse|on,blyss|e|on,No
1247,1247,82115,fivediamondsedanservice.com,five|diamond|sedan|service,five|diamonds|edan|service,five|diamond|sedan|service,five|diamond|sedan|service,Yes
1248,1248,8170,5wuma.com,5wuma,5w|uma,5|wuma,wum|a,No
1249,1249,83525,ibsbelladc.com,ibs|bell|adc,ibs|bella|dc,ibs|bella|dc,ibs|bella|dc,Yes
1250,1250,20635,jdandcogroup.com,jd|and|co|group,jd|and|co|group,jd|and|co|group,jd|and|co|group,Yes
1251,1251,56794,headwaterinfo.com,head|water|info,headwater|info,head|water|info,headwater|info,Yes
1252,1252,66989,goldengolfinsiders.com,golden|golf|insiders,golden|golf|insiders,golden|golf|insiders,golden|golf|insiders,Yes
1253,1253,15541,costacorner.com,costa|corner,costa|corner,costa|corner,costa|corner,Yes
1254,1254,58374,getfitcanada.com,get|fit|canada,get|fit|canada,get|fit|canada,get|fit|canada,Yes
1255,1255,91505,bellounette.com,bell|ounette,bello|unette,bello|unette,bell|ou|nette,No
1256,1256,99839,apparelnfts.com,apparel|nfts,apparel|nfts,apparel|nfts,apparel|n|fts,Yes
1257,1257,27029,affordable-automotive.com,affordable|automotive,affordable|automotive,affordable|automotive,affordable|automotive,Yes
1258,1258,61639,drjeffreymair.com,dr|jeffrey|mair,dr|jeffrey|mair,dr|jeffrey|mair,dr|jeffrey|mair,Yes
1259,1259,22334,092711.com,092711,092711,092|711,,No
1260,1260,35611,dutchfurn.com,dutch|furn,dutch|furn,dutch|furn,dutch|furn,Yes
1261,1261,43991,bitcoinbogan.com,bitcoin|bogan,bitcoin|bogan,bitcoin|bogan,bit|coin|bogan,Yes
1262,1262,37913,bectors.com,bectors,bectors,bectors,be|ctors,Yes
1263,1263,33110,freshnaturaljuice.com,fresh|natural|juice,fresh|natural|juice,fresh|natural|juice,fresh|natural|juice,Yes
1264,1264,18952,allmetsafetytools.com,allmet|safety|tools,all|met|safety|tools,all|met|safety|tools,all|met|safety|tools,Yes
1265,1265,78468,hgodfrey.com,h|godfrey,h|godfrey,h|godfrey,h|godfrey,Yes
1266,1266,13868,didaoxian.com,didao|xian,didaoxian,didao|xian,did|a|oxi|an,No
1267,1267,42324,expressdel.com,express|del,express|del,express|del,express|del,Yes
1268,1268,31890,aviationadvisorsgroup.com,aviation|advisors|group,aviation|advisors|group,aviation|advisors|group,aviation|advisors|group,Yes
1269,1269,91098,atsbuilding.com,ats|building,ats|building,ats|building,at|s|building,Yes
1270,1270,40153,aitiyu307.com,aitiyu307,aitiyu307,aiti|yu|307,a|it|iyu,No
1271,1271,8627,hermanntamayo.com,hermann|tamayo,hermann|tamayo,hermann|tamayo,hermann|tamayo,Yes
1272,1272,38463,almostaghfirmobile.com,almost|aghfir|mobile,almost|agh|firm|obile,almost|agh|firm|mobile,almost|a|gh|fir|mobile,Yes
1273,1273,73208,christopherlozada.com,christopher|lozada,christopher|lozada,christopher|lozada,christopher|lozada,Yes
1274,1274,6238,aida-reisen.com,aida|reisen,aida|reisen,aida|reisen,aida|reisen,Yes
1275,1275,77336,j9ummd41b094j0f50s9f3b52ub8uuqah.com,j9ummd41b094j0f50s9f3b52ub8uuqah,j9ummd41b094j0f50s9f3b52ub8uuqah,j9|umm|d41|b094|j0f|50s|9f3|b52|ub|8|uu|qah,j|umm|dbj|fsf|bubu|uq|ah,No
1276,1276,48881,5gwarfareblog.com,5g|warfare|blog,5g|warfare|blog,5g|warfare|blog,g|warfare|blog,Yes
1277,1277,88618,caveauprofumeriaartistica.com,caveau|profumeria|artistica,caveau|profumeria|artistica,caveau|profumeria|artistica,cave|au|pro|fume|ria|artistic|a,No
1278,1278,49697,comfyfluffy.com,comfy|fluffy,comfy|fluffy,comfy|fluffy,comfy|fluffy,Yes
1279,1279,65882,amazonbioeco.com,amazon|bio|eco,amazon|bio|eco,amazon|bio|eco,amazon|bio|eco,Yes
1280,1280,9986,ibonetxebeste.com,ibonetxebeste,ibone|txebeste,ibone|txebeste,i|bone|tx|e|beste,No
1281,1281,45084,imgsurvivalguide.com,img|survival|guide,img|survival|guide,img|survival|guide,img|survival|guide,Yes
1282,1282,92245,coffee-meow-meow.com,coffee|meow|meow,coffee|meow|meow,coffee|meow|meow,coffee|meow|meow,Yes
1283,1283,11125,71787668.com,71787668,71787668,717|87668,,No
1284,1284,28672,getecosystem.com,get|eco|system,get|ecosystem,get|ecosystem,get|ecosystem,Yes
1285,1285,93360,36463456867.com,36463456867,36463456867,3646|3456|867,,No
1286,1286,68012,elfogonmexicanbargrill.com,el|fogon|mexican|bar|grill,el|fogon|mexican|bar|grill,el|fogon|mexican|bar|grill,el|fog|on|mexican|bar|grill,Yes
1287,1287,43293,iaqitpy.com,iaqitpy,iaqitpy,iaq|it|py,iaq|it|py,No
